1.900000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+01,9.000000000000000000e+00,5.600000000000000000e+01,1.000000000000000000e+02,1.020000000000000000e+02
3.300000000000000000e+01,4.000000000000000000e+00,1.200000000000000000e+01,4.900000000000000000e+01,6.400000000000000000e+01,1.090000000000000000e+02,9.600000000000000000e+01
2.400000000000000000e+01,3.000000000000000000e+00,1.800000000000000000e+01,1.040000000000000000e+02,1.330000000000000000e+02,1.200000000000000000e+02,9.300000000000000000e+01
0.000000000000000000e+00,9.000000000000000000e+00,3.800000000000000000e+01,1.040000000000000000e+02,1.250000000000000000e+02,1.140000000000000000e+02,1.090000000000000000e+02
8.000000000000000000e+00,3.200000000000000000e+01,8.000000000000000000e+01,1.090000000000000000e+02,9.800000000000000000e+01,9.300000000000000000e+01,1.010000000000000000e+02
1.000000000000000000e+00,5.100000000000000000e+01,9.600000000000000000e+01,1.140000000000000000e+02,1.440000000000000000e+02,9.300000000000000000e+01,6.100000000000000000e+01
5.300000000000000000e+01,7.500000000000000000e+01,1.030000000000000000e+02,1.190000000000000000e+02,1.110000000000000000e+02,1.010000000000000000e+02,8.500000000000000000e+01
